Andhra Pradesh,2001,Causes,Property Dispute,Female,30-44,22
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,30-44,142
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,30-44,8
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,30-44,1
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,30-44,27
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,30-44,7
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,30-44,1
Andhra Pradesh,2001,Causes,Dowry Dispute,Female,30-44,41
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Female,30-44,16
Andhra Pradesh,2001,Causes,Divorce,Female,30-44,3
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,30-44,30
Andhra Pradesh,2001,Causes,Family Problems,Female,30-44,315
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,30-44,82
Andhra Pradesh,2001,Causes,Poverty,Female,30-44,41
Andhra Pradesh,2001,Causes,Unemployment,Female,30-44,1
Andhra Pradesh,2001,Causes,Failure in Examination,Female,30-44,0
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Female,30-44,1
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,30-44,328
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,30-44,293
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,30-44,22
Andhra Pradesh,2001,Causes,Love Affairs,Male,30-44,12
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,30-44,4
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,30-44,8
Andhra Pradesh,2001,Causes,Causes Not known,Male,30-44,254
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Male,30-44,3
Andhra Pradesh,2001,Causes,Illegitimate Pregnancy,Male,30-44,0
Andhra Pradesh,2001,Causes,Cancer,Male,30-44,17
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,30-44,22
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,30-44,18
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Male,30-44,1
Andhra Pradesh,2001,Causes,Paralysis,Male,30-44,5
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,30-44,48
Andhra Pradesh,2001,Causes,Divorce,Male,30-44,2
Andhra Pradesh,2001,Causes,Dowry Dispute,Male,30-44,0
Andhra Pradesh,2001,Causes,Unemployment,Male,30-44,41
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Male,30-44,4
Andhra Pradesh,2001,Causes,Failure in Examination,Male,30-44,0
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,30-44,576
Andhra Pradesh,2001,Causes,Family Problems,Male,30-44,553
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,30-44,171
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Male,30-44,6
Andhra Pradesh,2001,Causes,Poverty,Male,30-44,123
Andhra Pradesh,2001,Causes,Property Dispute,Male,30-44,18
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Male,30-44,12
Andhra Pradesh,2001,Causes,Illegitimate Pregnancy,Female,45-59,0
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,45-59,273
Andhra Pradesh,2001,Causes,Property Dispute,Female,45-59,13
Andhra Pradesh,2001,Causes,Divorce,Female,45-59,0
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Female,45-59,6
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,45-59,84
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,45-59,0
Andhra Pradesh,2001,Causes,Poverty,Female,45-59,19
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,45-59,2
Andhra Pradesh,2001,Causes,Unemployment,Female,45-59,2
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,45-59,1
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Female,45-59,11
Andhra Pradesh,2001,Causes,Failure in Examination,Female,45-59,0
Andhra Pradesh,2001,Causes,Family Problems,Female,45-59,133
Andhra Pradesh,2001,Causes,Cancer,Female,45-59,8
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Female,45-59,0
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Female,45-59,0
Andhra Pradesh,2001,Causes,Love Affairs,Female,45-59,0
Andhra Pradesh,2001,Causes,Causes Not known,Female,45-59,61
Andhra Pradesh,2001,Causes,Dowry Dispute,Female,45-59,1
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,45-59,5
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,45-59,52
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,45-59,5
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,45-59,10
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Female,45-59,2
Andhra Pradesh,2001,Causes,Paralysis,Female,45-59,9
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,45-59,17
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Male,45-59,1
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,45-59,568
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,45-59,285
Andhra Pradesh,2001,Causes,Family Problems,Male,45-59,285
Andhra Pradesh,2001,Causes,Cancer,Male,45-59,17
Andhra Pradesh,2001,Causes,Love Affairs,Male,45-59,0
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Male,45-59,0
Andhra Pradesh,2001,Causes,Dowry Dispute,Male,45-59,0
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,45-59,4
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Male,45-59,3
Andhra Pradesh,2001,Causes,Unemployment,Male,45-59,6
Andhra Pradesh,2001,Causes,Paralysis,Male,45-59,21
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,45-59,18
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,45-59,53
Andhra Pradesh,2001,Causes,Illegitimate Pregnancy,Male,45-59,0
Andhra Pradesh,2001,Causes,Poverty,Male,45-59,73
Andhra Pradesh,2001,Causes,Failure in Examination,Male,45-59,0
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,45-59,10
Andhra Pradesh,2001,Causes,Divorce,Male,45-59,0
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,45-59,30
Andhra Pradesh,2001,Causes,Property Dispute,Male,45-59,19
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Male,45-59,7
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,45-59,42
Andhra Pradesh,2001,Causes,Causes Not known,Male,45-59,107
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Male,45-59,0
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Female,60+,1
Andhra Pradesh,2001,Causes,Professional/Career Problem,Female,60+,1
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Female,60+,0
Andhra Pradesh,2001,Causes,Death of Dear Person,Female,60+,2
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Female,60+,17
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Female,60+,1
Andhra Pradesh,2001,Causes,Illegitimate Pregnancy,Female,60+,0
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Female,60+,5
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Female,60+,0
Andhra Pradesh,2001,Causes,Poverty,Female,60+,3
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Female,60+,0
Andhra Pradesh,2001,Causes,Dowry Dispute,Female,60+,0
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Female,60+,0
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Female,60+,25
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Female,60+,83
Andhra Pradesh,2001,Causes,Paralysis,Female,60+,7
Andhra Pradesh,2001,Causes,Cancer,Female,60+,1
Andhra Pradesh,2001,Causes,Family Problems,Female,60+,28
Andhra Pradesh,2001,Causes,Love Affairs,Female,60+,0
Andhra Pradesh,2001,Causes,Failure in Examination,Female,60+,0
Andhra Pradesh,2001,Causes,Unemployment,Female,60+,0
Andhra Pradesh,2001,Causes,Causes Not known,Female,60+,15
Andhra Pradesh,2001,Causes,Property Dispute,Female,60+,3
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Female,60+,0
Andhra Pradesh,2001,Causes,Divorce,Female,60+,0
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Female,60+,0
Andhra Pradesh,2001,Causes,Other Causes (Please Specity),Male,60+,48
Andhra Pradesh,2001,Causes,Other Prolonged Illness,Male,60+,131
Andhra Pradesh,2001,Causes,Professional/Career Problem,Male,60+,5
Andhra Pradesh,2001,Causes,Ideological Causes/Hero Worshipping,Male,60+,0
Andhra Pradesh,2001,Causes,Illegitimate Pregnancy,Male,60+,0
Andhra Pradesh,2001,Causes,Dowry Dispute,Male,60+,0
Andhra Pradesh,2001,Causes,Bankruptcy or Sudden change in Economic,Male,60+,9
Andhra Pradesh,2001,Causes,Poverty,Male,60+,27
Andhra Pradesh,2001,Causes,Paralysis,Male,60+,12
Andhra Pradesh,2001,Causes,Illness (Aids/STD),Male,60+,4
Andhra Pradesh,2001,Causes,Drug Abuse/Addiction,Male,60+,1
Andhra Pradesh,2001,Causes,Love Affairs,Male,60+,0
Andhra Pradesh,2001,Causes,Unemployment,Male,60+,0
Andhra Pradesh,2001,Causes,Causes Not known,Male,60+,47
Andhra Pradesh,2001,Causes,Not having Children(Barrenness/Impotency,Male,60+,0
Andhra Pradesh,2001,Causes,Property Dispute,Male,60+,1
Andhra Pradesh,2001,Causes,Suspected/Illicit Relation,Male,60+,0
Andhra Pradesh,2001,Causes,Fall in Social Reputation,Male,60+,7
Andhra Pradesh,2001,Causes,Cancellation/Non-Settlement of Marriage,Male,60+,0
Andhra Pradesh,2001,Causes,Physical Abuse (Rape/Incest Etc.),Male,60+,0
Andhra Pradesh,2001,Causes,Divorce,Male,60+,0
Andhra Pradesh,2001,Causes,Family Problems,Male,60+,42
Andhra Pradesh,2001,Causes,Cancer,Male,60+,1
Andhra Pradesh,2001,Causes,Insanity/Mental Illness,Male,60+,33
Andhra Pradesh,2001,Causes,Death of Dear Person,Male,60+,1
Andhra Pradesh,2001,Causes,Failure in Examination,Male,60+,0
Andhra Pradesh,2001,Education_Status,Post Graduate and Above,Female,0-100+,6
Andhra Pradesh,2001,Education_Status,Primary,Female,0-100+,1076
Andhra Pradesh,2001,Education_Status,Diploma,Female,0-100+,23
Andhra Pradesh,2001,Education_Status,Graduate,Female,0-100+,42
Andhra Pradesh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Female,0-100+,168
Andhra Pradesh,2001,Education_Status,No Education,Female,0-100+,1657
Andhra Pradesh,2001,Education_Status,Middle,Female,0-100+,722
Andhra Pradesh,2001,Education_Status,Matriculate/Secondary,Female,0-100+,449
Andhra Pradesh,2001,Education_Status,Diploma,Male,0-100+,75
Andhra Pradesh,2001,Education_Status,Matriculate/Secondary,Male,0-100+,818
Andhra Pradesh,2001,Education_Status,Post Graduate and Above,Male,0-100+,21
Andhra Pradesh,2001,Education_Status,Middle,Male,0-100+,1281
Andhra Pradesh,2001,Education_Status,Graduate,Male,0-100+,104
Andhra Pradesh,2001,Education_Status,Hr. Secondary/Intermediate/Pre-Universit,Male,0-100+,427
Andhra Pradesh,2001,Education_Status,No Education,Male,0-100+,2117
Andhra Pradesh,2001,Education_Status,Primary,Male,0-100+,1536
Andhra Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Female,0-14,7
Andhra Pradesh,2001,Means_adopted,By Fire-Arms,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Jumping from (Other sites),Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By touching electric wires,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Hanging,Female,0-14,50
Andhra Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Fire/Self Immolation,Female,0-14,28
Andhra Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Self Infliction of injury,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Over Alcoholism,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Machine,Female,0-14,0
Andhra Pradesh,2001,Means_adopted,By Drowning,Female,0-14,26
Andhra Pradesh,2001,Means_adopted,By Consuming Insecticides,Female,0-14,60
Andhra Pradesh,2001,Means_adopted,By Other means (please specify),Female,0-14,8
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Female,0-14,6
Andhra Pradesh,2001,Means_adopted,By Fire-Arms,Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Male,0-14,6
Andhra Pradesh,2001,Means_adopted,By Consuming Insecticides,Male,0-14,53
Andhra Pradesh,2001,Means_adopted,By Fire/Self Immolation,Male,0-14,16
Andhra Pradesh,2001,Means_adopted,By Hanging,Male,0-14,19
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Male,0-14,19
Andhra Pradesh,2001,Means_adopted,By Other means (please specify),Male,0-14,15
Andhra Pradesh,2001,Means_adopted,By touching electric wires,Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,0-14,1
Andhra Pradesh,2001,Means_adopted,By Machine,Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By Self Infliction of injury,Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By Drowning,Male,0-14,38
Andhra Pradesh,2001,Means_adopted,By Jumping from (Other sites),Male,0-14,6
Andhra Pradesh,2001,Means_adopted,By Over Alcoholism,Male,0-14,0
Andhra Pradesh,2001,Means_adopted,By Hanging,Female,15-29,323
Andhra Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Female,15-29,3
Andhra Pradesh,2001,Means_adopted,By Drowning,Female,15-29,198
Andhra Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Female,15-29,30
Andhra Pradesh,2001,Means_adopted,By Jumping from (Other sites),Female,15-29,0
Andhra Pradesh,2001,Means_adopted,By touching electric wires,Female,15-29,0
Andhra Pradesh,2001,Means_adopted,By Other means (please specify),Female,15-29,80
Andhra Pradesh,2001,Means_adopted,By Fire/Self Immolation,Female,15-29,358
Andhra Pradesh,2001,Means_adopted,By Over Alcoholism,Female,15-29,5
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Female,15-29,2
Andhra Pradesh,2001,Means_adopted,By Self Infliction of injury,Female,15-29,28
Andhra Pradesh,2001,Means_adopted,By Consuming Insecticides,Female,15-29,595
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Female,15-29,235
Andhra Pradesh,2001,Means_adopted,By Fire-Arms,Female,15-29,14
Andhra Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,15-29,0
Andhra Pradesh,2001,Means_adopted,By Machine,Female,15-29,0
Andhra Pradesh,2001,Means_adopted,By Consuming Insecticides,Male,15-29,649
Andhra Pradesh,2001,Means_adopted,By Over Alcoholism,Male,15-29,18
Andhra Pradesh,2001,Means_adopted,By Hanging,Male,15-29,410
Andhra Pradesh,2001,Means_adopted,By Machine,Male,15-29,2
Andhra Pradesh,2001,Means_adopted,By Fire-Arms,Male,15-29,8
Andhra Pradesh,2001,Means_adopted,By Other means (please specify),Male,15-29,224
Andhra Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,15-29,0
Andhra Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Male,15-29,131
Andhra Pradesh,2001,Means_adopted,By Fire/Self Immolation,Male,15-29,102
Andhra Pradesh,2001,Means_adopted,By Self Infliction of injury,Male,15-29,22
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Male,15-29,352
Andhra Pradesh,2001,Means_adopted,By Jumping from (Other sites),Male,15-29,7
Andhra Pradesh,2001,Means_adopted,By touching electric wires,Male,15-29,10
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Male,15-29,0
Andhra Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Male,15-29,9
Andhra Pradesh,2001,Means_adopted,By Drowning,Male,15-29,114
Andhra Pradesh,2001,Means_adopted,By Hanging,Female,30-44,205
Andhra Pradesh,2001,Means_adopted,By Jumping from (Other sites),Female,30-44,1
Andhra Pradesh,2001,Means_adopted,By Drowning,Female,30-44,87
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Female,30-44,145
Andhra Pradesh,2001,Means_adopted,By Over Alcoholism,Female,30-44,3
Andhra Pradesh,2001,Means_adopted,By Fire-Arms,Female,30-44,11
Andhra Pradesh,2001,Means_adopted,By Other means (please specify),Female,30-44,56
Andhra Pradesh,2001,Means_adopted,By touching electric wires,Female,30-44,0
Andhra Pradesh,2001,Means_adopted,By Fire/Self Immolation,Female,30-44,189
Andhra Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Female,30-44,26
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Female,30-44,1
Andhra Pradesh,2001,Means_adopted,By Machine,Female,30-44,1
Andhra Pradesh,2001,Means_adopted,By Self Infliction of injury,Female,30-44,15
Andhra Pradesh,2001,Means_adopted,By Consuming Insecticides,Female,30-44,456
Andhra Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Female,30-44,0
Andhra Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Female,30-44,2
Andhra Pradesh,2001,Means_adopted,By Jumping from (Other sites),Male,30-44,5
Andhra Pradesh,2001,Means_adopted,By Drowning,Male,30-44,139
Andhra Pradesh,2001,Means_adopted,By Over Alcoholism,Male,30-44,19
Andhra Pradesh,2001,Means_adopted,By Consuming Insecticides,Male,30-44,701
Andhra Pradesh,2001,Means_adopted,By Machine,Male,30-44,0
Andhra Pradesh,2001,Means_adopted,By touching electric wires,Male,30-44,19
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Male,30-44,3
Andhra Pradesh,2001,Means_adopted,By Other means (please specify),Male,30-44,93
Andhra Pradesh,2001,Means_adopted,By Fire-Arms,Male,30-44,5
Andhra Pradesh,2001,Means_adopted,By coming under running vehicles/trains,Male,30-44,161
Andhra Pradesh,2001,Means_adopted,By Jumping off Moving Vehicles/Trains,Male,30-44,39
Andhra Pradesh,2001,Means_adopted,By Fire/Self Immolation,Male,30-44,172
Andhra Pradesh,2001,Means_adopted,By Overdose of sleeping pills,Male,30-44,8
Andhra Pradesh,2001,Means_adopted,By Self Infliction of injury,Male,30-44,17
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Male,30-44,351
Andhra Pradesh,2001,Means_adopted,By Hanging,Male,30-44,481
Andhra Pradesh,2001,Means_adopted,By Machine,Female,45-59,0
Andhra Pradesh,2001,Means_adopted,By Consuming Other Poison,Female,45-59,122
Andhra Pradesh,2001,Means_adopted,By Jumping from (Building),Female,45-59,0
